Movie_id,Title,import_feat
578,The Hunger Games: Catching Fire," Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Philip Seymour Hoffman Francis Lawrence Action,Adventure,Mystery The Hunger Games: Catching Fire"
579,All Good Things," Ryan Gosling, Kirsten Dunst, Frank Langella, Lily Rabe Andrew Jarecki Crime,Drama,Mystery All Good Things"
580,Kickboxer: Vengeance," Dave Bautista, Alain Moussi, Gina Carano, Jean-Claude Van Damme John Stockwell Action Kickboxer: Vengeance"
581,The Last Airbender," Noah Ringer, Nicola Peltz, Jackson Rathbone,Dev Patel M. Night Shyamalan Action,Adventure,Family The Last Airbender"
582,Sex Tape," Jason Segel, Cameron Diaz, Rob Corddry, Ellie Kemper Jake Kasdan Comedy,Romance Sex Tape"
583,What to Expect When You're Expecting," Cameron Diaz, Matthew Morrison, J. Todd Smith, Dennis Quaid Kirk Jones Comedy,Drama,Romance What to Expect When You're Expecting"
584,Moneyball," Brad Pitt, Robin Wright, Jonah Hill, Philip Seymour Hoffman Bennett Miller Biography,Drama,Sport Moneyball"
585,Ghost Rider," Nicolas Cage, Eva Mendes, Sam Elliott, Matt Long Mark Steven Johnson Action,Fantasy,Thriller Ghost Rider"
586,Unbroken," Jack O'Connell, Miyavi, Domhnall Gleeson, Garrett Hedlund Angelina Jolie Biography,Drama,Sport Unbroken"
587,Immortals," Henry Cavill, Mickey Rourke, John Hurt, Stephen Dorff Tarsem Singh Action,Drama,Fantasy Immortals"
588,Sunshine," Cillian Murphy, Rose Byrne, Chris Evans, Michelle Yeoh Danny Boyle Adventure,Sci-Fi,Thriller Sunshine"
589,Brave," Kelly Macdonald,Billy Connolly, Emma Thompson, Julie Walters Mark Andrews Animation,Adventure,Comedy Brave"
590,Män som hatar kvinnor," Michael Nyqvist, Noomi Rapace, Ewa Fröling,Lena Endre Niels Arden Oplev Drama,Mystery,Thriller Män som hatar kvinnor"
591,Adoration," Naomi Watts, Robin Wright, Xavier Samuel, James Frecheville Anne Fontaine Drama,Romance Adoration"
592,The Drop," Tom Hardy, Noomi Rapace, James Gandolfini,Matthias Schoenaerts Michaël R. Roskam Crime,Drama,Mystery The Drop"
593,She's the Man," Amanda Bynes, Laura Ramsey, Channing Tatum,Vinnie Jones Andy Fickman Comedy,Romance,Sport She's the Man"
594,Daddy's Home," Will Ferrell, Mark Wahlberg, Linda Cardellini, Thomas Haden Church Sean Anders Comedy,Family Daddy's Home"
595,Let Me In," Kodi Smit-McPhee, Chloë Grace Moretz, Richard Jenkins, Cara Buono Matt Reeves Drama,Horror,Mystery Let Me In"
596,Never Back Down," Sean Faris, Djimon Hounsou, Amber Heard, Cam Gigandet Jeff Wadlow Action,Drama,Sport Never Back Down"
597,Grimsby," Sacha Baron Cohen, Mark Strong, Rebel Wilson,Freddie Crowder Louis Leterrier Action,Adventure,Comedy Grimsby"
598,Moon," Sam Rockwell, Kevin Spacey, Dominique McElligott,Rosie Shaw Duncan Jones Drama,Mystery,Sci-Fi Moon"
599,Megamind," Will Ferrell, Jonah Hill, Brad Pitt, Tina Fey Tom McGrath Animation,Action,Comedy Megamind"
600,Gangster Squad," Sean Penn, Ryan Gosling, Emma Stone, Giovanni Ribisi Ruben Fleischer Action,Crime,Drama Gangster Squad"
601,Blood Father," Mel Gibson, Erin Moriarty, Diego Luna, Michael Parks Jean-François Richet Action,Crime,Drama Blood Father"
602,He's Just Not That Into You," Jennifer Aniston, Jennifer Connelly, Morgan Lily,Trenton Rogers Ken Kwapis Comedy,Drama,Romance He's Just Not That Into You"
603,Kung Fu Panda 3," Jack Black, Bryan Cranston, Dustin Hoffman, Angelina Jolie Alessandro Carloni Animation,Action,Adventure Kung Fu Panda 3"
604,The Rise of the Krays," Matt Vael, Simon Cotton, Kevin Leslie, Olivia Moyles Zackary Adler Crime,Drama The Rise of the Krays"
605,Handsome Devil," Fionn O'Shea, Nicholas Galitzine, Andrew Scott, Moe Dunford John Butler Drama Handsome Devil"
606,Winter's Bone," Jennifer Lawrence, John Hawkes, Garret Dillahunt,Isaiah Stone Debra Granik Drama Winter's Bone"
607,Horrible Bosses," Jason Bateman, Charlie Day, Jason Sudeikis, Steve Wiebe Seth Gordon Comedy,Crime Horrible Bosses"
608,Mommy," Anne Dorval, Antoine-Olivier Pilon, Suzanne Clément,Patrick Huard Xavier Dolan Drama Mommy"
609,Hellboy II: The Golden Army," Ron Perlman, Selma Blair, Doug Jones, John Alexander Guillermo del Toro Action,Adventure,Fantasy Hellboy II: The Golden Army"
610,Beautiful Creatures," Alice Englert, Viola Davis, Emma Thompson,Alden Ehrenreich Richard LaGravenese Drama,Fantasy,Romance Beautiful Creatures"
611,Toni Erdmann," Sandra Hüller, Peter Simonischek, Michael Wittenborn,Thomas Loibl Maren Ade Comedy,Drama Toni Erdmann"
612,The Lovely Bones," Rachel Weisz, Mark Wahlberg, Saoirse Ronan, Susan Sarandon Peter Jackson Drama,Fantasy,Thriller The Lovely Bones"
613,The Assassination of Jesse James by the Coward Robert Ford," Brad Pitt, Casey Affleck, Sam Shepard, Mary-Louise Parker Andrew Dominik Biography,Crime,Drama The Assassination of Jesse James by the Coward Robert Ford"
614,Don Jon," Joseph Gordon-Levitt, Scarlett Johansson,Julianne Moore, Tony Danza Joseph Gordon-Levitt Comedy,Drama,Romance Don Jon"
615,Bastille Day," Idris Elba, Richard Madden, Charlotte Le Bon, Kelly Reilly James Watkins Action,Crime,Drama Bastille Day"
616,2307: Winter's Dream," Paul Sidhu, Branden Coles, Arielle Holmes, Kelcey Watson Joey Curtis Sci-Fi 2307: Winter's Dream"
617,Free State of Jones," Matthew McConaughey, Gugu Mbatha-Raw, Mahershala Ali, Keri Russell Gary Ross Action,Biography,Drama Free State of Jones"
618,Mr. Right," Anna Kendrick, Sam Rockwell, Tim Roth, James Ransone Paco Cabezas Action,Comedy,Romance Mr. Right"
619,The Secret Life of Walter Mitty," Ben Stiller, Kristen Wiig, Jon Daly, Kathryn Hahn Ben Stiller Adventure,Comedy,Drama The Secret Life of Walter Mitty"
620,Dope," Shameik Moore, Tony Revolori, Kiersey Clemons,Kimberly Elise Rick Famuyiwa Comedy,Crime,Drama Dope"
621,Underworld Awakening," Kate Beckinsale, Michael Ealy, India Eisley, Stephen Rea Måns Mårlind Action,Fantasy,Horror Underworld Awakening"
622,Antichrist," Willem Dafoe, Charlotte Gainsbourg, Storm Acheche Sahlstrøm Lars von Trier Drama,Horror Antichrist"
623,Friday the 13th," Jared Padalecki, Amanda Righetti, Derek Mears,Danielle Panabaker Marcus Nispel Horror Friday the 13th"
624,Taken 3," Liam Neeson, Forest Whitaker, Maggie Grace,Famke Janssen Olivier Megaton Action,Thriller Taken 3"
625,Total Recall," Colin Farrell, Bokeem Woodbine, Bryan Cranston,Kate Beckinsale Len Wiseman Action,Adventure,Mystery Total Recall"
626,X-Men: The Last Stand," Patrick Stewart, Hugh Jackman, Halle Berry, Famke Janssen Brett Ratner Action,Adventure,Fantasy X-Men: The Last Stand"
627,The Escort," Lyndsy Fonseca, Michael Doneger, Tommy Dewey,Bruce Campbell Will Slocombe Comedy,Drama,Romance The Escort"
628,The Whole Truth," Keanu Reeves, Renée Zellweger, Gugu Mbatha-Raw, Gabriel Basso Courtney Hunt Crime,Drama,Mystery The Whole Truth"
629,Night at the Museum: Secret of the Tomb," Ben Stiller, Robin Williams, Owen Wilson, Dick Van Dyke Shawn Levy Adventure,Comedy,Family Night at the Museum: Secret of the Tomb"
630,Love & Other Drugs," Jake Gyllenhaal, Anne Hathaway, Judy Greer, Oliver Platt Edward Zwick Comedy,Drama,Romance Love & Other Drugs"
631,The Interview," James Franco, Seth Rogen, Randall Park, Lizzy Caplan Evan Goldberg Comedy The Interview"
632,The Host," Kang-ho Song, Hee-Bong Byun, Hae-il Park, Doona Bae Bong Joon Ho Comedy,Drama,Horror The Host"
633,Megan Is Missing," Amber Perkins, Rachel Quinn, Dean Waite, Jael Elizabeth Steinmeyer Michael Goi Drama,Horror,Thriller Megan Is Missing"
634,WALL·E," Ben Burtt, Elissa Knight, Jeff Garlin, Fred Willard Andrew Stanton Animation,Adventure,Family WALL·E"
635,Knocked Up," Seth Rogen, Katherine Heigl, Paul Rudd, Leslie Mann Judd Apatow Comedy,Romance Knocked Up"
636,Source Code," Jake Gyllenhaal, Michelle Monaghan, Vera Farmiga,Jeffrey Wright Duncan Jones Mystery,Romance,Sci-Fi Source Code"
637,Lawless," Tom Hardy, Shia LaBeouf, Guy Pearce, Jason Clarke John Hillcoat Crime,Drama Lawless"
638,Unfriended," Heather Sossaman, Matthew Bohrer, Courtney Halverson, Shelley Hennig Levan Gabriadze Drama,Horror,Mystery Unfriended"
639,American Reunion," Jason Biggs, Alyson Hannigan,Seann William Scott, Chris Klein Jon Hurwitz Comedy American Reunion"
640,The Pursuit of Happyness," Will Smith, Thandie Newton, Jaden Smith, Brian Howe Gabriele Muccino Biography,Drama The Pursuit of Happyness"
641,Relatos salvajes," Darío Grandinetti, María Marull, Mónica Villa, Rita Cortese Damián Szifron Comedy,Drama,Thriller Relatos salvajes"
642,The Ridiculous 6," Adam Sandler, Terry Crews, Jorge Garcia, Taylor Lautner Frank Coraci Comedy,Western The Ridiculous 6"
643,Frantz," Pierre Niney, Paula Beer, Ernst Stötzner, Marie Gruber François Ozon Drama,History,War Frantz"
644,Viral," Sofia Black-D'Elia, Analeigh Tipton,Travis Tope, Michael Kelly Henry Joost Drama,Horror,Sci-Fi Viral"
645,Gran Torino," Clint Eastwood, Bee Vang, Christopher Carley,Ahney Her Clint Eastwood Drama Gran Torino"
646,Burnt," Bradley Cooper, Sienna Miller, Daniel Brühl, Riccardo Scamarcio John Wells Comedy,Drama Burnt"
647,Tall Men," Dan Crisafulli, Kay Whitney, Richard Garcia, Pat Cashman Jonathan Holbrook Fantasy,Horror,Thriller Tall Men"
648,Sleeping Beauty," Emily Browning, Rachael Blake, Ewen Leslie, Bridgette Barrett Julia Leigh Drama,Romance Sleeping Beauty"
649,Vampire Academy," Zoey Deutch, Lucy Fry, Danila Kozlovsky, Gabriel Byrne Mark Waters Action,Comedy,Fantasy Vampire Academy"
650,Sweeney Todd: The Demon Barber of Fleet Street," Johnny Depp, Helena Bonham Carter, Alan Rickman,Timothy Spall Tim Burton Drama,Horror,Musical Sweeney Todd: The Demon Barber of Fleet Street"
651,Solace," Anthony Hopkins, Jeffrey Dean Morgan, Abbie Cornish, Colin Farrell Afonso Poyart Crime,Drama,Mystery Solace"
652,Insidious," Patrick Wilson, Rose Byrne, Ty Simpkins, Lin Shaye James Wan Horror,Mystery,Thriller Insidious"
653,Popstar: Never Stop Never Stopping," Andy Samberg, Jorma Taccone,Akiva Schaffer, Sarah Silverman Akiva Schaffer Comedy,Music Popstar: Never Stop Never Stopping"
654,The Levelling," Ellie Kendrick, David Troughton, Jack Holden,Joe Blakemore Hope Dickson Leach Drama The Levelling"
655,Public Enemies," Christian Bale, Johnny Depp, Christian Stolte, Jason Clarke Michael Mann Biography,Crime,Drama Public Enemies"
656,Boyhood," Ellar Coltrane, Patricia Arquette, Ethan Hawke,Elijah Smith Richard Linklater Drama Boyhood"
657,Teenage Mutant Ninja Turtles," Megan Fox, Will Arnett, William Fichtner, Noel Fisher Jonathan Liebesman Action,Adventure,Comedy Teenage Mutant Ninja Turtles"
658,Eastern Promises," Naomi Watts, Viggo Mortensen, Armin Mueller-Stahl, Josef Altin David Cronenberg Crime,Drama,Mystery Eastern Promises"
659,The Daughter," Geoffrey Rush, Nicholas Hope, Sam Neill, Ewen Leslie Simon Stone Drama The Daughter"
660,Pineapple Express," Seth Rogen, James Franco, Gary Cole, Danny McBride David Gordon Green Action,Comedy,Crime Pineapple Express"
661,The First Time," Dylan O'Brien, Britt Robertson, Victoria Justice, James Frecheville Jon Kasdan Comedy,Drama,Romance The First Time"
662,Gone Baby Gone," Morgan Freeman, Ed Harris, Casey Affleck, Michelle Monaghan Ben Affleck Crime,Drama,Mystery Gone Baby Gone"
663,The Heat," Sandra Bullock, Michael McDonald, Melissa McCarthy,Demián Bichir Paul Feig Action,Comedy,Crime The Heat"
664,L'avenir," Isabelle Huppert, André Marcon, Roman Kolinka,Edith Scob Mia Hansen-Løve Drama L'avenir"
665,Anna Karenina," Keira Knightley, Jude Law, Aaron Taylor-Johnson,Matthew Macfadyen Joe Wright Drama,Romance Anna Karenina"
666,Regression," Ethan Hawke, David Thewlis, Emma Watson,Dale Dickey Alejandro Amenábar Crime,Drama,Mystery Regression"
667,Ted 2," Mark Wahlberg, Seth MacFarlane, Amanda Seyfried, Jessica Barth Seth MacFarlane Adventure,Comedy,Romance Ted 2"
668,Pain & Gain," Mark Wahlberg, Dwayne Johnson, Anthony Mackie,Tony Shalhoub Michael Bay Comedy,Crime,Drama Pain & Gain"
669,Blood Diamond," Leonardo DiCaprio, Djimon Hounsou, Jennifer Connelly, Kagiso Kuypers Edward Zwick Adventure,Drama,Thriller Blood Diamond"
670,Devil's Knot," Colin Firth, Reese Witherspoon, Alessandro Nivola,James Hamrick Atom Egoyan Biography,Crime,Drama Devil's Knot"
671,Child 44," Tom Hardy, Gary Oldman, Noomi Rapace, Joel Kinnaman Daniel Espinosa Crime,Drama,Thriller Child 44"
672,The Hurt Locker," Jeremy Renner, Anthony Mackie, Brian Geraghty,Guy Pearce Kathryn Bigelow Drama,History,Thriller The Hurt Locker"
673,Green Lantern," Ryan Reynolds, Blake Lively, Peter Sarsgaard,Mark Strong Martin Campbell Action,Adventure,Sci-Fi Green Lantern"
674,War on Everyone," Alexander Skarsgård, Michael Peña, Theo James, Tessa Thompson John Michael McDonagh Action,Comedy War on Everyone"
675,The Mist," Thomas Jane, Marcia Gay Harden, Laurie Holden,Andre Braugher Frank Darabont Horror The Mist"
676,Escape Plan," Sylvester Stallone, Arnold Schwarzenegger, 50 Cent, Vincent D'Onofrio Mikael Håfström Action,Crime,Mystery Escape Plan"
677,"Love, Rosie"," Lily Collins, Sam Claflin, Christian Cooke, Jaime Winstone Christian Ditter Comedy,Romance Love, Rosie"
678,The DUFF," Mae Whitman, Bella Thorne, Robbie Amell, Allison Janney Ari Sandel Comedy The DUFF"
679,The Age of Shadows," Byung-hun Lee, Yoo Gong, Kang-ho Song, Ji-min Han Jee-woon Kim Action,Drama,Thriller The Age of Shadows"
680,The Hunger Games: Mockingjay - Part 1," Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson Francis Lawrence Action,Adventure,Sci-Fi The Hunger Games: Mockingjay - Part 1"
681,We Need to Talk About Kevin," Tilda Swinton, John C. Reilly, Ezra Miller, Jasper Newell Lynne Ramsay Drama,Mystery,Thriller We Need to Talk About Kevin"
682,Love & Friendship," Kate Beckinsale, Chloë Sevigny, Xavier Samuel,Emma Greenwell Whit Stillman Comedy,Drama,Romance Love & Friendship"
683,The Mortal Instruments: City of Bones," Lily Collins, Jamie Campbell Bower, Robert Sheehan,Jemima West Harald Zwart Action,Fantasy,Horror The Mortal Instruments: City of Bones"
684,Seven Pounds," Will Smith, Rosario Dawson, Woody Harrelson,Michael Ealy Gabriele Muccino Drama,Romance Seven Pounds"
685,The King's Speech," Colin Firth, Geoffrey Rush, Helena Bonham Carter,Derek Jacobi Tom Hooper Biography,Drama The King's Speech"
686,Hunger," Stuart Graham, Laine Megaw, Brian Milligan, Liam McMahon Steve McQueen Biography,Drama Hunger"
687,Jumper," Hayden Christensen, Samuel L. Jackson, Jamie Bell,Rachel Bilson Doug Liman Action,Adventure,Sci-Fi Jumper"
688,Toy Story 3," Tom Hanks, Tim Allen, Joan Cusack, Ned Beatty Lee Unkrich Animation,Adventure,Comedy Toy Story 3"
689,Tinker Tailor Soldier Spy," Gary Oldman, Colin Firth, Tom Hardy, Mark Strong Tomas Alfredson Drama,Mystery,Thriller Tinker Tailor Soldier Spy"
690,Resident Evil: Retribution," Milla Jovovich, Sienna Guillory, Michelle Rodriguez, Aryana Engineer Paul W.S. Anderson Action,Horror,Sci-Fi Resident Evil: Retribution"
691,Dear Zindagi," Alia Bhatt, Shah Rukh Khan, Kunal Kapoor, Priyanka Moodley Gauri Shinde Drama,Romance Dear Zindagi"
692,Genius," Colin Firth, Jude Law, Nicole Kidman, Laura Linney Michael Grandage Biography,Drama Genius"
693,Pompeii," Kit Harington, Emily Browning, Kiefer Sutherland, Adewale Akinnuoye-Agbaje Paul W.S. Anderson Action,Adventure,Drama Pompeii"
694,Life of Pi," Suraj Sharma, Irrfan Khan, Adil Hussain, Tabu Ang Lee Adventure,Drama,Fantasy Life of Pi"
695,Hachi: A Dog's Tale," Richard Gere, Joan Allen, Cary-Hiroyuki Tagawa,Sarah Roemer Lasse Hallström Drama,Family Hachi: A Dog's Tale"
696,10 Years," Channing Tatum, Rosario Dawson, Chris Pratt, Jenna Dewan Tatum Jamie Linden Comedy,Drama,Romance 10 Years"
697,I Origins," Michael Pitt, Steven Yeun, Astrid Bergès-Frisbey, Brit Marling Mike Cahill Drama,Romance,Sci-Fi I Origins"
698,Live Free or Die Hard," Bruce Willis, Justin Long, Timothy Olyphant, Maggie Q Len Wiseman Action,Adventure,Thriller Live Free or Die Hard"
699,The Matchbreaker," Wesley Elder, Christina Grimmie, Osric Chau, Olan Rogers Caleb Vetter Comedy,Romance The Matchbreaker"
700,Funny Games," Naomi Watts, Tim Roth, Michael Pitt, Brady Corbet Michael Haneke Crime,Drama,Horror Funny Games"
701,Ted," Mark Wahlberg, Mila Kunis, Seth MacFarlane, Joel McHale Seth MacFarlane Comedy,Fantasy Ted"
702,RED," Bruce Willis, Helen Mirren, Morgan Freeman,Mary-Louise Parker Robert Schwentke Action,Comedy,Crime RED"
703,Australia," Nicole Kidman, Hugh Jackman, Shea Adams, Eddie Baroo Baz Luhrmann Adventure,Drama,Romance Australia"
704,Faster," Dwayne Johnson, Billy Bob Thornton, Maggie Grace, Mauricio Lopez George Tillman Jr. Action,Crime,Drama Faster"
705,The Neighbor," Josh Stewart, Bill Engvall, Alex Essoe, Ronnie Gene Blevins Marcus Dunstan Crime,Horror,Thriller The Neighbor"
706,The Adjustment Bureau," Matt Damon, Emily Blunt, Lisa Thoreson, Florence Kastriner George Nolfi Romance,Sci-Fi,Thriller The Adjustment Bureau"
707,The Hollars," Sharlto Copley, Charlie Day, Richard Jenkins, Anna Kendrick John Krasinski Comedy,Drama,Romance The Hollars"
708,The Judge," Robert Downey Jr., Robert Duvall, Vera Farmiga, Billy Bob Thornton David Dobkin Crime,Drama The Judge"
709,Closed Circuit," Eric Bana, Rebecca Hall, Jim Broadbent, Ciarán Hinds John Crowley Crime,Drama,Mystery Closed Circuit"
710,Transformers: Revenge of the Fallen," Shia LaBeouf, Megan Fox, Josh Duhamel, Tyrese Gibson Michael Bay Action,Adventure,Sci-Fi Transformers: Revenge of the Fallen"
711,La tortue rouge," Emmanuel Garijo, Tom Hudson, Baptiste Goy, Axel Devillers Michael Dudok de Wit Animation,Fantasy La tortue rouge"
712,The Book of Life," Diego Luna, Zoe Saldana, Channing Tatum, Ron Perlman Jorge R. Gutiérrez Animation,Adventure,Comedy The Book of Life"
713,Incendies," Lubna Azabal, Mélissa Désormeaux-Poulin, Maxim Gaudette, Mustafa Kamel Denis Villeneuve Drama,Mystery,War Incendies"
714,The Heartbreak Kid," Ben Stiller, Michelle Monaghan,Malin Akerman, Jerry Stiller Bobby Farrelly Comedy,Romance The Heartbreak Kid"
715,Happy Feet," Elijah Wood, Brittany Murphy, Hugh Jackman, Robin Williams George Miller Animation,Comedy,Family Happy Feet"
716,Entourage," Adrian Grenier, Kevin Connolly, Jerry Ferrara, Kevin Dillon Doug Ellin Comedy Entourage"
717,The Strangers," Scott Speedman, Liv Tyler, Gemma Ward, Alex Fisher Bryan Bertino Horror,Mystery,Thriller The Strangers"
718,Noah," Russell Crowe, Jennifer Connelly, Anthony Hopkins, Emma Watson Darren Aronofsky Action,Adventure,Drama Noah"
719,Neighbors," Seth Rogen, Rose Byrne, Zac Efron, Lisa Kudrow Nicholas Stoller Comedy Neighbors"
720,Nymphomaniac: Vol. II," Charlotte Gainsbourg, Stellan Skarsgård, Willem Dafoe, Jamie Bell Lars von Trier Drama Nymphomaniac: Vol. II"
721,Wild," Reese Witherspoon, Laura Dern, Gaby Hoffmann,Michiel Huisman Jean-Marc Vallée Adventure,Biography,Drama Wild"
722,Grown Ups," Adam Sandler, Salma Hayek, Kevin James, Chris Rock Dennis Dugan Comedy Grown Ups"
723,Blair Witch," James Allen McCune, Callie Hernandez, Corbin Reid, Brandon Scott Adam Wingard Horror,Thriller Blair Witch"
724,The Karate Kid," Jackie Chan, Jaden Smith, Taraji P. Henson, Wenwen Han Harald Zwart Action,Drama,Family The Karate Kid"
725,Dark Shadows," Johnny Depp, Michelle Pfeiffer, Eva Green, Helena Bonham Carter Tim Burton Comedy,Fantasy,Horror Dark Shadows"
726,Friends with Benefits," Mila Kunis, Justin Timberlake, Patricia Clarkson, Jenna Elfman Will Gluck Comedy,Romance Friends with Benefits"
727,The Illusionist," Edward Norton, Jessica Biel, Paul Giamatti, Rufus Sewell Neil Burger Drama,Mystery,Romance The Illusionist"
728,The A-Team," Liam Neeson, Bradley Cooper, Sharlto Copley,Jessica Biel Joe Carnahan Action,Adventure,Comedy The A-Team"
729,The Guest," Dan Stevens, Sheila Kelley, Maika Monroe, Joel David Moore Adam Wingard Thriller The Guest"
730,The Internship," Vince Vaughn, Owen Wilson, Rose Byrne, Aasif Mandvi Shawn Levy Comedy The Internship"
731,Paul," Simon Pegg, Nick Frost, Seth Rogen, Mia Stallard Greg Mottola Adventure,Comedy,Sci-Fi Paul"
732,This Beautiful Fantastic," Jessica Brown Findlay, Andrew Scott, Jeremy Irvine,Tom Wilkinson Simon Aboud Comedy,Drama,Fantasy This Beautiful Fantastic"
733,The Da Vinci Code," Tom Hanks, Audrey Tautou, Jean Reno, Ian McKellen Ron Howard Mystery,Thriller The Da Vinci Code"
734,Mr. Church," Eddie Murphy, Britt Robertson, Natascha McElhone, Xavier Samuel Bruce Beresford Comedy,Drama Mr. Church"
735,Hugo," Asa Butterfield, Chloë Grace Moretz, Christopher Lee, Ben Kingsley Martin Scorsese Adventure,Drama,Family Hugo"
736,The Blackcoat's Daughter," Emma Roberts, Kiernan Shipka, Lauren Holly, Lucy Boynton Oz Perkins Horror,Thriller The Blackcoat's Daughter"
737,Body of Lies," Leonardo DiCaprio, Russell Crowe, Mark Strong,Golshifteh Farahani Ridley Scott Action,Drama,Romance Body of Lies"
738,Knight of Cups," Christian Bale, Cate Blanchett, Natalie Portman,Brian Dennehy Terrence Malick Drama,Romance Knight of Cups"
739,The Mummy: Tomb of the Dragon Emperor," Brendan Fraser, Jet Li, Maria Bello, Michelle Yeoh Rob Cohen Action,Adventure,Fantasy The Mummy: Tomb of the Dragon Emperor"
740,The Boss," Melissa McCarthy, Kristen Bell, Peter Dinklage, Ella Anderson Ben Falcone Comedy The Boss"
741,Hands of Stone," Edgar Ramírez, Usher Raymond, Robert De Niro, Rubén Blades Jonathan Jakubowicz Action,Biography,Drama Hands of Stone"
742,El secreto de sus ojos," Ricardo Darín, Soledad Villamil, Pablo Rago,Carla Quevedo Juan José Campanella Drama,Mystery,Romance El secreto de sus ojos"
743,True Grit," Jeff Bridges, Matt Damon, Hailee Steinfeld,Josh Brolin Ethan Coen Adventure,Drama,Western True Grit"
744,We Are Your Friends," Zac Efron, Wes Bentley, Emily Ratajkowski, Jonny Weston Max Joseph Drama,Music,Romance We Are Your Friends"
745,A Million Ways to Die in the West," Seth MacFarlane, Charlize Theron, Liam Neeson,Amanda Seyfried Seth MacFarlane Comedy,Romance,Western A Million Ways to Die in the West"
746,Only for One Night," Brian White, Karrueche Tran, Angelique Pereira,Jessica Vanessa DeLeon Chris Stokes Thriller Only for One Night"
747,Rules Don't Apply," Lily Collins, Haley Bennett, Taissa Farmiga, Steve Tom Warren Beatty Comedy,Drama,Romance Rules Don't Apply"
748,Ouija: Origin of Evil," Elizabeth Reaser, Lulu Wilson, Annalise Basso,Henry Thomas Mike Flanagan Horror,Thriller Ouija: Origin of Evil"
749,Percy Jackson: Sea of Monsters," Logan Lerman, Alexandra Daddario, Brandon T. Jackson, Nathan Fillion Thor Freudenthal Adventure,Family,Fantasy Percy Jackson: Sea of Monsters"
750,Fracture," Anthony Hopkins, Ryan Gosling, David Strathairn,Rosamund Pike Gregory Hoblit Crime,Drama,Mystery Fracture"
751,Oculus," Karen Gillan, Brenton Thwaites, Katee Sackhoff,Rory Cochrane Mike Flanagan Horror,Mystery Oculus"
752,In Bruges," Colin Farrell, Brendan Gleeson, Ciarán Hinds,Elizabeth Berrington Martin McDonagh Comedy,Crime,Drama In Bruges"
753,This Means War," Reese Witherspoon, Chris Pine, Tom Hardy, Til Schweiger McG Action,Comedy,Romance This Means War"
754,Lída Baarová," Tatiana Pauhofová, Karl Markovics, Gedeon Burkhard,Simona Stasová Filip Renc Biography,Drama,History Lída Baarová"
755,The Road," Viggo Mortensen, Charlize Theron, Kodi Smit-McPhee,Robert Duvall John Hillcoat Adventure,Drama The Road"
756,Lavender," Abbie Cornish, Dermot Mulroney, Justin Long,Diego Klattenhoff Ed Gass-Donnelly Drama,Thriller Lavender"
757,Deuces," Larenz Tate, Meagan Good, Rotimi, Rick Gonzalez Jamal Hill Drama Deuces"
758,Conan the Barbarian," Jason Momoa, Ron Perlman, Rose McGowan,Stephen Lang Marcus Nispel Action,Adventure,Fantasy Conan the Barbarian"
759,The Fighter," Mark Wahlberg, Christian Bale, Amy Adams,Melissa Leo David O. Russell Action,Biography,Drama The Fighter"
760,August Rush," Freddie Highmore, Keri Russell, Jonathan Rhys Meyers, Terrence Howard Kirsten Sheridan Drama,Music August Rush"
761,Chef," Jon Favreau, Robert Downey Jr., Scarlett Johansson,Dustin Hoffman Jon Favreau Comedy,Drama Chef"
762,Eye in the Sky," Helen Mirren, Aaron Paul, Alan Rickman, Barkhad Abdi Gavin Hood Drama,Thriller,War Eye in the Sky"
763,Eagle Eye," Shia LaBeouf, Michelle Monaghan, Rosario Dawson,Michael Chiklis D.J. Caruso Action,Mystery,Thriller Eagle Eye"
764,The Purge," Ethan Hawke, Lena Headey, Max Burkholder,Adelaide Kane James DeMonaco Horror,Sci-Fi,Thriller The Purge"
765,PK," Aamir Khan, Anushka Sharma, Sanjay Dutt,Boman Irani Rajkumar Hirani Comedy,Drama,Romance PK"
766,Ender's Game," Harrison Ford, Asa Butterfield, Hailee Steinfeld, Abigail Breslin Gavin Hood Action,Sci-Fi Ender's Game"
767,Indiana Jones and the Kingdom of the Crystal Skull," Harrison Ford, Cate Blanchett, Shia LaBeouf,Karen Allen Steven Spielberg Action,Adventure,Fantasy Indiana Jones and the Kingdom of the Crystal Skull"
768,Paper Towns," Nat Wolff, Cara Delevingne, Austin Abrams, Justice Smith Jake Schreier Drama,Mystery,Romance Paper Towns"
769,High-Rise," Tom Hiddleston, Jeremy Irons, Sienna Miller, Luke Evans Ben Wheatley Drama High-Rise"
770,Quantum of Solace," Daniel Craig, Olga Kurylenko, Mathieu Amalric, Judi Dench Marc Forster Action,Adventure,Thriller Quantum of Solace"
771,The Assignment," Sigourney Weaver, Michelle Rodriguez, Tony Shalhoub,Anthony LaPaglia Walter Hill Action,Crime,Thriller The Assignment"
772,How to Train Your Dragon," Jay Baruchel, Gerard Butler,Christopher Mintz-Plasse, Craig Ferguson Dean DeBlois Animation,Action,Adventure How to Train Your Dragon"
773,Lady in the Water," Paul Giamatti, Bryce Dallas Howard, Jeffrey Wright, Bob Balaban M. Night Shyamalan Drama,Fantasy,Mystery Lady in the Water"
774,The Fountain," Hugh Jackman, Rachel Weisz, Sean Patrick Thomas, Ellen Burstyn Darren Aronofsky Drama,Sci-Fi The Fountain"
